Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2009-07-03,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,3900,3400,3600,Karnataka,Tamarind Fruit
2009-04-04,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4000,2500,3800,Karnataka,Tamarind Fruit
2009-08-04,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4000,2500,3800,Karnataka,Tamarind Fruit
2009-09-04,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4000,2500,3800,Karnataka,Tamarind Fruit
2009-08-05,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4200,3000,3900,Karnataka,Tamarind Fruit
2009-01-06,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4200,3000,3900,Karnataka,Tamarind Fruit
2009-05-06,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4200,3000,3900,Karnataka,Tamarind Fruit
2009-10-06,Tamarind Fruit,261,Bangalore,Medium,Bangalore,4200,3000,3900,Karnataka,Tamarind Fruit
2009-07-07,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4500,2800,3900,Karnataka,Tamarind Fruit
2009-03-10,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,5000,2800,3900,Karnataka,Tamarind Fruit
2009-07-10,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,5000,2800,3900,Karnataka,Tamarind Fruit
2009-12-11,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,5000,2800,3900,Karnataka,Tamarind Fruit
2009-01-12,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,5000,2800,3900,Karnataka,Tamarind Fruit
2009-02-12,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,5000,2800,3900,Karnataka,Tamarind Fruit
2009-05-12,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,5000,2800,3900,Karnataka,Tamarind Fruit
2009-09-12,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,5000,2800,3900,Karnataka,Tamarind Fruit
2009-07-02,Tamarind Fruit,261,Bellary,FAQ,Hospet,3719,1906,3000,Karnataka,Tamarind Fruit
2009-07-03,Tamarind Fruit,261,Chamrajnagar,FAQ,Chamaraj Nagar,600,300,500,Karnataka,Tamarind Fruit
2009-09-03,Tamarind Fruit,261,Chikmagalur,FAQ,Tarikere,1600,1300,1500,Karnataka,Tamarind Fruit
2009-09-04,Tamarind Fruit,261,Chikmagalur,FAQ,Tarikere,1300,1100,1200,Karnataka,Tamarind Fruit
2009-06-05,Tamarind Fruit,261,Hassan,Medium,Hassan,2500,1500,2000,Karnataka,Tamarind Fruit
2009-03-06,Tamarind Fruit,261,Hassan,Medium,Hassan,2000,1200,1600,Karnataka,Tamarind Fruit
2009-08-07,Tamarind Fruit,261,Hassan,Medium,Hassan,3000,1500,2250,Karnataka,Tamarind Fruit
2009-07-11,Tamarind Fruit,261,Hassan,FAQ,Hassan,3500,2000,2044,Karnataka,Tamarind Fruit
2009-07-03,Tamarind Fruit,261,Kolar,FAQ,Chintamani,1100,800,900,Karnataka,Tamarind Fruit
2009-10-03,Tamarind Fruit,261,Mandya,Medium,Srirangapattana,450,350,400,Karnataka,Tamarind Fruit
2009-03-02,Tamarind Fruit,261,Mysore,FAQ,Mysore (Bandipalya),6020,2150,3950,Karnataka,Tamarind Fruit
2009-07-02,Tamarind Fruit,261,Mysore,FAQ,Mysore (Bandipalya),5350,1670,3340,Karnataka,Tamarind Fruit
2009-11-02,Tamarind Fruit,261,Mysore,FAQ,Mysore (Bandipalya),5350,1070,3800,Karnataka,Tamarind Fruit
2009-05-03,Tamarind Fruit,261,Mysore,FAQ,Mysore (Bandipalya),4810,1420,3130,Karnataka,Tamarind Fruit
2009-06-05,Tamarind Fruit,261,Mysore,FAQ,Mysore (Bandipalya),3040,1130,2340,Karnataka,Tamarind Fruit
2009-04-04,Tamarind Fruit,261,Shimoga,FAQ,Shimoga,3000,2000,2800,Karnataka,Tamarind Fruit
2009-06-04,Tamarind Fruit,261,Shimoga,FAQ,Shimoga,3000,2000,2800,Karnataka,Tamarind Fruit
2009-06-05,Tamarind Fruit,261,Shimoga,FAQ,Shimoga,3000,2000,2500,Karnataka,Tamarind Fruit
2009-08-05,Tamarind Fruit,261,Shimoga,FAQ,Shimoga,3000,2000,2800,Karnataka,Tamarind Fruit
2009-10-07,Tamarind Fruit,261,Shimoga,FAQ,Shimoga,3500,3000,3400,Karnataka,Tamarind Fruit
2009-10-02,Tamarind Fruit,261,Tumkur,FAQ,Sira,2500,1500,1855,Karnataka,Tamarind Fruit
2009-11-02,Tamarind Fruit,261,Tumkur,FAQ,Sira,2000,1000,1018,Karnataka,Tamarind Fruit
2009-12-01,Tamarind Fruit,261,Tumkur,FAQ,Tumkur,7800,3000,5500,Karnataka,Tamarind Fruit
2009-05-03,Tamarind Fruit,261,Tumkur,FAQ,Tumkur,8304,3200,4200,Karnataka,Tamarind Fruit
2009-09-03,Tamarind Fruit,261,Tumkur,FAQ,Tumkur,7000,3200,4000,Karnataka,Tamarind Fruit
2009-11-06,Tamarind Fruit,261,Tumkur,FAQ,Tumkur,3800,1250,2800,Karnataka,Tamarind Fruit
2009-02-04,Tamarind Fruit,261,Chhindwara,FAQ,Chhindwara,2040,1400,1720,Madhya Pradesh,Other
2009-04-04,Tamarind Fruit,261,Chhindwara,FAQ,Chhindwara,2025,1500,1650,Madhya Pradesh,Other
2009-11-04,Tamarind Fruit,261,Chhindwara,FAQ,Chhindwara,2050,1650,1650,Madhya Pradesh,Other
2009-07-05,Tamarind Fruit,261,Chhindwara,FAQ,Chhindwara,1700,1600,1650,Madhya Pradesh,Tamarind Fruit
2009-07-03,Tamarind Fruit,261,Dewas,FAQ,Dewas,850,700,800,Madhya Pradesh,Tamarind Fruit
2009-07-03,Tamarind Fruit,261,Shajapur,FAQ,Shujalpur,820,820,820,Madhya Pradesh,Tamarind Fruit
2009-12-03,Tamarind Fruit,261,Vidisha,FAQ,Ganjbasoda,595,595,595,Madhya Pradesh,Tamarind Fruit
2009-07-03,Tamarind Fruit,261,Ahmednagar,FAQ,Ahmednagar,3500,2701,3100,Maharashtra,Other
2009-01-04,Tamarind Fruit,261,Ahmednagar,FAQ,Ahmednagar,3700,2400,3050,Maharashtra,Other
2009-11-04,Tamarind Fruit,261,Ahmednagar,FAQ,Ahmednagar,3650,2350,3000,Maharashtra,Other
2009-08-06,Tamarind Fruit,261,Ahmednagar,FAQ,Ahmednagar,2250,2001,2125,Maharashtra,Other
2009-11-12,Tamarind Fruit,261,Ahmednagar,FAQ,Ahmednagar,3000,2500,2750,Maharashtra,Other
2009-08-04,Tamarind Fruit,261,Beed,FAQ,Kada,2251,750,2100,Maharashtra,Other
2009-06-03,Tamarind Fruit,261,Beed,FAQ,Kaij,2000,1900,1900,Maharashtra,Other
2009-11-04,Tamarind Fruit,261,Dharashiv(Usmanabad),FAQ,Kalamb (Dharashiv),2151,2000,2151,Maharashtra,Other
2009-04-05,Tamarind Fruit,261,Dharashiv(Usmanabad),FAQ,Kalamb (Dharashiv),1741,1650,1650,Maharashtra,Other
2009-01-04,Tamarind Fruit,261,Gondiya,FAQ,Gondiya,3000,1050,2000,Maharashtra,Other
2009-02-04,Tamarind Fruit,261,Latur,FAQ,Latur,2681,2100,2500,Maharashtra,Other
2009-11-07,Tamarind Fruit,261,Latur,FAQ,Latur,1800,1600,1750,Maharashtra,Other
2009-03-03,Tamarind Fruit,261,Latur,FAQ,Udgir,2900,2550,2725,Maharashtra,Other
2009-04-04,Tamarind Fruit,261,Latur,FAQ,Udgir,3050,2400,2725,Maharashtra,Other
2009-05-05,Tamarind Fruit,261,Latur,FAQ,Udgir,2700,2400,2500,Maharashtra,Other
2009-01-07,Tamarind Fruit,261,Latur,FAQ,Udgir,2300,2100,2200,Maharashtra,Other
2009-04-07,Tamarind Fruit,261,Latur,FAQ,Udgir,2300,2100,2250,Maharashtra,Other
2009-05-07,Tamarind Fruit,261,Latur,FAQ,Udgir,2850,2100,2225,Maharashtra,Other
2009-07-07,Tamarind Fruit,261,Latur,FAQ,Udgir,2300,2100,2200,Maharashtra,Other
2009-02-01,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,4500,2500,3500,Maharashtra,Other
2009-06-03,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,3000,2500,2750,Maharashtra,Other
2009-10-03,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,3000,2500,2750,Maharashtra,Other
2009-06-06,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,3200,2600,2900,Maharashtra,Other
2009-11-07,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,3200,2600,2900,Maharashtra,Other
2009-01-08,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,3000,2400,2700,Maharashtra,Other
2009-05-09,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,4000,2500,3250,Maharashtra,Other
2009-12-09,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,4000,2500,3250,Maharashtra,Other
2009-09-10,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,5000,3000,4000,Maharashtra,Other
2009-06-11,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,4500,2500,3500,Maharashtra,Other
2009-07-11,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,4500,2500,3500,Maharashtra,Other
2009-12-12,Tamarind Fruit,261,Mumbai,FAQ,Mumbai,4500,2500,3500,Maharashtra,Other
2009-02-04,Tamarind Fruit,261,Nanded,FAQ,Loha,2221,1900,2170,Maharashtra,Other
2009-08-04,Tamarind Fruit,261,Nanded,FAQ,Loha,2071,1950,2000,Maharashtra,Other
2009-08-05,Tamarind Fruit,261,Nanded,FAQ,Loha,1881,1600,1760,Maharashtra,Other
2009-06-03,Tamarind Fruit,261,Nashik,FAQ,Devala,825,825,825,Maharashtra,Other
2009-08-04,Tamarind Fruit,261,Nashik,FAQ,Devala,830,800,825,Maharashtra,Other
2009-06-03,Tamarind Fruit,261,Nashik,FAQ,Kalvan,801,800,800,Maharashtra,Other
2009-11-04,Tamarind Fruit,261,Nashik,FAQ,Kalvan,851,851,851,Maharashtra,Other
2009-12-02,Tamarind Fruit,261,Pune,FAQ,Shirur,825,801,801,Maharashtra,Other
2009-02-03,Tamarind Fruit,261,Pune,FAQ,Shirur,750,750,750,Maharashtra,Other
2009-11-02,Tamarind Fruit,261,Sangli,FAQ,Tasgaon,3000,2701,2800,Maharashtra,Other
2009-04-03,Tamarind Fruit,261,Sangli,FAQ,Tasgaon,2600,1950,2300,Maharashtra,Other
2009-05-05,Tamarind Fruit,261,Sangli,FAQ,Tasgaon,2100,1700,1900,Maharashtra,Other
2009-04-02,Tamarind Fruit,261,Sholapur,FAQ,Barshi,3100,3100,3100,Maharashtra,Other
2009-03-02,Tamarind Fruit,261,Gajapati,FAQ,Parlakhemundi,1400,1200,1400,Odisha,Tamarind Fruit
2009-08-04,Tamarind Fruit,261,Nowarangpur,FAQ,Nawarangpur,1000,1000,1000,Odisha,With Seed 2Variety
2009-06-02,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Other
2009-05-05,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Seedless 2Variety
2009-04-06,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1500,1450,1475,Tamil Nadu,Seedless 2Variety
2009-11-06,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1500,1400,1450,Tamil Nadu,Seedless 2Variety
2009-03-07,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Seedless 2Variety
2009-06-07,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Seedless 2Variety
2009-04-08,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Seedless 2Variety
2009-05-08,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Seedless 2Variety
2009-02-09,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1530,1450,1500,Tamil Nadu,Seedless 2Variety
2009-08-12,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Seedless 2Variety
2009-09-12,Tamarind Fruit,261,Dharmapuri,FAQ,Papparapatti,1550,1450,1500,Tamil Nadu,Seedless 2Variety
2009-06-03,Tamarind Fruit,261,Dindigul,FAQ,Gopalpatti,3200,3000,3110,Tamil Nadu,Old Medium
2009-12-03,Tamarind Fruit,261,Dindigul,FAQ,Gopalpatti,3200,3000,3110,Tamil Nadu,Old Medium
2009-01-10,Tamarind Fruit,261,Dindigul,FAQ,Gopalpatti,1100,1000,1060,Tamil Nadu,Other
2009-03-06,Tamarind Fruit,261,Krishnagiri,FAQ,Krishnagiri,1200,1000,1100,Tamil Nadu,With Seed 2Variety
2009-06-07,Tamarind Fruit,261,Krishnagiri,FAQ,Krishnagiri,1200,1000,1100,Tamil Nadu,With Seed 2Variety
2009-04-08,Tamarind Fruit,261,Krishnagiri,FAQ,Krishnagiri,1200,1000,1100,Tamil Nadu,With Seed 2Variety
2009-05-10,Tamarind Fruit,261,Krishnagiri,FAQ,Krishnagiri,1200,1000,1100,Tamil Nadu,With Seed 2Variety
2009-09-10,Garlic,25,Bareilly,FAQ,Bareilly,0,0,3460,Uttar Pradesh,Garlic
2009-11-10,Garlic,25,Bareilly,FAQ,Bareilly,0,0,3425,Uttar Pradesh,Garlic
2009-09-11,Garlic,25,Bareilly,FAQ,Bareilly,0,0,4025,Uttar Pradesh,Garlic
2009-03-12,Garlic,25,Bareilly,FAQ,Bareilly,0,0,3950,Uttar Pradesh,Garlic
2009-07-12,Garlic,25,Bareilly,FAQ,Bareilly,0,0,4250,Uttar Pradesh,Garlic
2009-10-12,Garlic,25,Bareilly,FAQ,Bareilly,0,0,4350,Uttar Pradesh,Garlic
2009-12-12,Garlic,25,Bareilly,FAQ,Bareilly,0,0,4450,Uttar Pradesh,Garlic
2009-11-04,Garlic,25,Basti,FAQ,Basti,1900,1700,1800,Uttar Pradesh,Other
2009-01-05,Garlic,25,Basti,FAQ,Basti,2800,2600,2700,Uttar Pradesh,Other
2009-03-05,Garlic,25,Basti,FAQ,Basti,2800,2600,2700,Uttar Pradesh,Other
2009-10-06,Garlic,25,Basti,FAQ,Basti,2900,2850,2875,Uttar Pradesh,Other
2009-10-07,Garlic,25,Basti,FAQ,Basti,2950,2850,2900,Uttar Pradesh,Other
2009-02-08,Garlic,25,Basti,FAQ,Basti,2625,2575,2600,Uttar Pradesh,Other
2009-01-09,Garlic,25,Basti,FAQ,Basti,3900,3800,3850,Uttar Pradesh,Other
2009-04-09,Garlic,25,Basti,FAQ,Basti,3900,3800,3850,Uttar Pradesh,Other
2009-05-09,Garlic,25,Basti,FAQ,Basti,3900,3800,3850,Uttar Pradesh,Other
2009-06-09,Garlic,25,Basti,FAQ,Basti,4000,3800,3900,Uttar Pradesh,Other
2009-03-10,Garlic,25,Basti,FAQ,Basti,3950,3900,3925,Uttar Pradesh,Other
2009-07-10,Garlic,25,Basti,FAQ,Basti,4000,3900,3950,Uttar Pradesh,Other
2009-08-10,Garlic,25,Basti,FAQ,Basti,4000,3900,3950,Uttar Pradesh,Other
2009-07-11,Garlic,25,Basti,FAQ,Basti,4150,4050,4100,Uttar Pradesh,Other
2009-10-11,Garlic,25,Basti,FAQ,Basti,4350,4250,4300,Uttar Pradesh,Other
2009-12-11,Garlic,25,Basti,FAQ,Basti,4350,4250,4300,Uttar Pradesh,Other
2009-04-12,Garlic,25,Basti,FAQ,Basti,4450,4350,4400,Uttar Pradesh,Other
2009-03-05,Garlic,25,Etah,FAQ,Aliganj,1250,1200,1240,Uttar Pradesh,Other
2009-09-05,Garlic,25,Etah,FAQ,Aliganj,1400,1200,1200,Uttar Pradesh,Other
2009-05-06,Garlic,25,Etah,FAQ,Aliganj,1850,1650,1700,Uttar Pradesh,Other
2009-03-04,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,670,Uttar Pradesh,Garlic
2009-08-04,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,680,Uttar Pradesh,Garlic
2009-10-04,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,685,Uttar Pradesh,Garlic
2009-02-05,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,1460,Uttar Pradesh,Garlic
2009-03-08,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,3260,Uttar Pradesh,Garlic
2009-03-09,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,3950,Uttar Pradesh,Garlic
2009-04-09,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,3950,Uttar Pradesh,Garlic
2009-03-10,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,4140,Uttar Pradesh,Garlic
2009-07-10,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,4145,Uttar Pradesh,Garlic
2009-09-10,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,3850,Uttar Pradesh,Garlic
2009-02-11,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,3850,Uttar Pradesh,Garlic
2009-06-11,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,3800,Uttar Pradesh,Garlic
2009-05-12,Garlic,25,Gorakhpur,FAQ,Gorakhpur,0,0,4250,Uttar Pradesh,Garlic
2009-03-05,Garlic,25,Jhansi,FAQ,Jhansi,0,0,1475,Uttar Pradesh,Other
2009-06-05,Garlic,25,Jhansi,FAQ,Jhansi,0,0,1475,Uttar Pradesh,Other
2009-09-05,Garlic,25,Jhansi,FAQ,Jhansi,0,0,1300,Uttar Pradesh,Other
2009-11-06,Garlic,25,Jhansi,FAQ,Jhansi,0,0,2375,Uttar Pradesh,Other
2009-01-07,Garlic,25,Jhansi,FAQ,Jhansi,0,0,2620,Uttar Pradesh,Other
2009-04-07,Garlic,25,Jhansi,FAQ,Jhansi,0,0,2625,Uttar Pradesh,Other
2009-06-08,Garlic,25,Jhansi,FAQ,Jhansi,0,0,2760,Uttar Pradesh,Other
2009-10-08,Garlic,25,Jhansi,FAQ,Jhansi,0,0,2800,Uttar Pradesh,Other
2009-11-08,Garlic,25,Jhansi,FAQ,Jhansi,0,0,2800,Uttar Pradesh,Other
2009-06-09,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3400,Uttar Pradesh,Other
2009-11-09,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3500,Uttar Pradesh,Other
2009-03-10,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3550,Uttar Pradesh,Other
2009-01-11,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3600,Uttar Pradesh,Other
2009-02-11,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3600,Uttar Pradesh,Other
2009-08-12,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3700,Uttar Pradesh,Other
2009-09-12,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3700,Uttar Pradesh,Other
2009-11-12,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3700,Uttar Pradesh,Other
2009-12-12,Garlic,25,Jhansi,FAQ,Jhansi,0,0,3700,Uttar Pradesh,Other
2009-01-05,Garlic,25,Mainpuri,FAQ,Ghiraur,1400,1200,1250,Uttar Pradesh,Other
2009-04-05,Garlic,25,Mainpuri,FAQ,Ghiraur,1450,1300,1300,Uttar Pradesh,Other
2009-08-05,Garlic,25,Mainpuri,FAQ,Ghiraur,1400,1250,1300,Uttar Pradesh,Other
2009-03-07,Garlic,25,Mainpuri,FAQ,Ghiraur,2150,2000,2100,Uttar Pradesh,Other
2009-09-07,Garlic,25,Mainpuri,FAQ,Ghiraur,2250,2150,2200,Uttar Pradesh,Other
2009-03-09,Garlic,25,Mainpuri,FAQ,Ghiraur,3000,2150,2250,Uttar Pradesh,Other
2009-11-09,Garlic,25,Mainpuri,FAQ,Ghiraur,3000,2100,2250,Uttar Pradesh,Other
2009-07-10,Garlic,25,Mainpuri,FAQ,Ghiraur,3000,2200,2400,Uttar Pradesh,Other
2009-03-12,Garlic,25,Mainpuri,FAQ,Ghiraur,3000,2200,2500,Uttar Pradesh,Other
2009-08-12,Garlic,25,Mainpuri,FAQ,Ghiraur,3000,2200,2500,Uttar Pradesh,Other
2009-09-12,Garlic,25,Mainpuri,FAQ,Ghiraur,3000,2200,2500,Uttar Pradesh,Other
2009-10-12,Garlic,25,Mainpuri,FAQ,Ghiraur,3000,2100,2400,Uttar Pradesh,Other
2009-09-08,Garlic,25,Pratapgarh,FAQ,Pratapgarh,5481,1654,3665,Uttar Pradesh,Other
2009-02-07,Garlic,25,Siddharth Nagar,FAQ,Sahiyapur,1250,0,1200,Uttar Pradesh,Other
2009-05-09,Garlic,25,Siddharth Nagar,FAQ,Sahiyapur,3200,0,3150,Uttar Pradesh,Other
2009-07-05,Garlic,25,Unnao,FAQ,Unnao,0,0,1950,Uttar Pradesh,Desi
2009-04-06,Garlic,25,Unnao,FAQ,Unnao,0,0,1000,Uttar Pradesh,Desi
2009-03-05,Garlic,25,Varanasi,FAQ,Varanasi,0,0,1900,Uttar Pradesh,Other
2009-04-05,Garlic,25,Varanasi,FAQ,Varanasi,0,0,1950,Uttar Pradesh,Other
2009-10-05,Garlic,25,Varanasi,FAQ,Varanasi,0,0,2100,Uttar Pradesh,Other
2009-02-07,Garlic,25,Varanasi,FAQ,Varanasi,3100,2980,3000,Uttar Pradesh,Other
2009-04-07,Garlic,25,Varanasi,FAQ,Varanasi,3150,3080,3100,Uttar Pradesh,Other
2009-10-07,Garlic,25,Varanasi,FAQ,Varanasi,3150,3050,3100,Uttar Pradesh,Other
2009-11-07,Garlic,25,Varanasi,FAQ,Varanasi,3150,3090,3100,Uttar Pradesh,Other
2009-12-07,Garlic,25,Varanasi,FAQ,Varanasi,3150,3090,3100,Uttar Pradesh,Other
2009-02-08,Garlic,25,Varanasi,FAQ,Varanasi,0,0,3400,Uttar Pradesh,Other
2009-09-08,Garlic,25,Varanasi,FAQ,Varanasi,0,0,3500,Uttar Pradesh,Other
2009-04-10,Garlic,25,Varanasi,FAQ,Varanasi,0,0,3800,Uttar Pradesh,Other
2009-08-10,Garlic,25,Varanasi,FAQ,Varanasi,0,0,3800,Uttar Pradesh,Other
2009-01-11,Garlic,25,Varanasi,FAQ,Varanasi,0,0,4100,Uttar Pradesh,Other
2009-08-11,Garlic,25,Varanasi,FAQ,Varanasi,0,0,4100,Uttar Pradesh,Other
2009-07-12,Garlic,25,Varanasi,FAQ,Varanasi,0,0,4150,Uttar Pradesh,Other
2009-07-12,Garlic,25,Haridwar,FAQ,Roorkee,2300,1700,2150,Uttrakhand,Other
2009-10-06,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),3625,3500,3500,West Bengal,Other
2009-12-10,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),4750,4500,4650,West Bengal,Other
2009-04-11,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),5250,5000,5250,West Bengal,Other
2009-05-11,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),5250,5000,5250,West Bengal,Other
2009-06-11,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),5250,5000,5250,West Bengal,Other
2009-09-11,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),5250,5000,5250,West Bengal,Other
2009-11-11,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),5250,5000,5250,West Bengal,Other
2009-09-12,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),6500,6250,6250,West Bengal,Other
2009-11-12,Garlic,25,Kolkata,FAQ,Bara Bazar (Posta Bazar),5500,5250,5500,West Bengal,Other
2009-05-11,Garlic,25,Malda,FAQ,Samsi,4800,4200,4500,West Bengal,Garlic
